phish_id,url,phish_detail_url,submission_time,verified,verification_time,online,target
6387783,https://www.vulkanland-bio-safran.at/wp-admin/install.php,http://www.phishtank.com/phish_detail.php?phish_id=6387783,2020-02-05T15:16:26+00:00,yes,2020-02-05T15:16:57+00:00,yes,Other
6387738,https://www.anema-santorini.com/images/dropbox/page,http://www.phishtank.com/phish_detail.php?phish_id=6387738,2020-02-05T15:01:40+00:00,yes,2020-02-13T18:43:24+00:00,yes,Other
6387728,http://comercialdistak.com.br/errors/group/frebox158418/freemobs,http://www.phishtank.com/phish_detail.php?phish_id=6387728,2020-02-05T15:01:07+00:00,yes,2020-02-12T16:27:02+00:00,yes,Other
6387683,https://dispora.sinjaikab.go.id/wp-content/upgrade/.../Sign%20In%20to%20Your%20Cox%20Account%20_%20Cox%20Communications.html,http://www.phishtank.com/phish_detail.php?phish_id=6387683,2020-02-05T14:33:30+00:00,yes,2020-02-08T16:43:28+00:00,yes,Other
6387651,https://freemobile-recouvrement.info/moncompte6_portail/Client20/d8a6d/3cdd3f4cc36f77c5bd2e62aa9578f133/cf68610001c7b24f091520d1ba87db3e/moncompte/index.php,http://www.phishtank.com/phish_detail.php?phish_id=6387651,2020-02-05T14:10:17+00:00,yes,2020-02-23T12:23:25+00:00,yes,Other
6387638,http://amaanat.ir/authorise.php,http://www.phishtank.com/phish_detail.php?phish_id=6387638,2020-02-05T14:09:36+00:00,yes,2020-02-23T12:23:25+00:00,yes,Other
6387588,http://www.lccgroups.com/application/models/identification.html,http://www.phishtank.com/phish_detail.php?phish_id=6387588,2020-02-05T14:06:46+00:00,yes,2020-02-14T03:01:14+00:00,yes,Other
6387553,https://urlz.fr/bDqz,http://www.phishtank.com/phish_detail.php?phish_id=6387553,2020-02-05T14:05:05+00:00,yes,2020-02-05T14:19:46+00:00,yes,Other
6387530,https://kristynalosova.com/images/Hopeweb/home.php?public/enroll/IdentifyUser-aspx-LOB=RBGLogon=NTg0NzcxMTU4NTg0NzcxMTU4&amp;session=NTg0NzcxMTU4NTg0NzcxMTU4,http://www.phishtank.com/phish_detail.php?phish_id=6387530,2020-02-05T14:04:11+00:00,yes,2020-02-28T02:18:11+00:00,yes,Other
6387526,https://elamaria.net/Chiara/index3.htm,http://www.phishtank.com/phish_detail.php?phish_id=6387526,2020-02-05T14:03:58+00:00,yes,2020-02-21T14:49:14+00:00,yes,Other
6387449,http://www.floorsdirectltd.co.uk/chase/surf4.php,http://www.phishtank.com/phish_detail.php?phish_id=6387449,2020-02-05T14:00:46+00:00,yes,2020-02-06T08:22:10+00:00,yes,Other
6387448,http://www.floorsdirectltd.co.uk/chase/surf3.php,http://www.phishtank.com/phish_detail.php?phish_id=6387448,2020-02-05T14:00:42+00:00,yes,2020-02-06T08:22:01+00:00,yes,Other
6387447,http://www.floorsdirectltd.co.uk/chase/surf2.php,http://www.phishtank.com/phish_detail.php?phish_id=6387447,2020-02-05T14:00:38+00:00,yes,2020-02-06T08:21:58+00:00,yes,Other
6387422,https://docs.google.com/forms/d/e/1FAIpQLScNUHm7wIJRT4nCgHF1u7HLjgC8fZbdA9VaxwCBkeRQBobyQA/viewform?usp=sf_link,http://www.phishtank.com/phish_detail.php?phish_id=6387422,2020-02-05T13:32:27+00:00,yes,2020-02-06T08:29:44+00:00,yes,Other
6387370,http://nihaltech.com/cmd-login=2d31d5c9d52dd9c521620c808d5558d4/?reff=*,http://www.phishtank.com/phish_detail.php?phish_id=6387370,2020-02-05T13:02:40+00:00,yes,2020-02-05T17:09:57+00:00,yes,Other
6387358,https://docs.google.com/forms/d/e/1FAIpQLSeqsYYmqxPWA6ZH67QMZVda7esy11IHhirOVqdg8vFB8BxFBw/viewform?usp=send_form,http://www.phishtank.com/phish_detail.php?phish_id=6387358,2020-02-05T13:01:54+00:00,yes,2020-02-07T20:12:58+00:00,yes,Other
6387324,https://advokatsf-my.sharepoint.com/:o:/g/personal/janne_advokatsf_no/EmJXNmFJyFVNt-ZXabBci14BjPXfODh3CYNMH1Kt5cdV-g?e=7ou09Z,http://www.phishtank.com/phish_detail.php?phish_id=6387324,2020-02-05T12:58:13+00:00,yes,2020-02-05T15:54:28+00:00,yes,Microsoft
6387260,http://autorizador5.com.br/landpage/img/icons/verifie/paypal.fr/ca7b2b3c52a7510f904ed8bfc090965f/erreur.htm,http://www.phishtank.com/phish_detail.php?phish_id=6387260,2020-02-05T12:01:35+00:00,yes,2020-02-23T12:26:14+00:00,yes,Other
6387255,http://cafeketab.ir/js/index.html,http://www.phishtank.com/phish_detail.php?phish_id=6387255,2020-02-05T12:01:15+00:00,yes,2020-03-05T12:57:25+00:00,yes,Other
6387194,http://www.itisrighi.fg.it/img/de-de/1und1/,http://www.phishtank.com/phish_detail.php?phish_id=6387194,2020-02-05T11:00:42+00:00,yes,2020-02-13T18:43:25+00:00,yes,Other
6387193,http://www.itisrighi.fg.it/img/de-de/1und1,http://www.phishtank.com/phish_detail.php?phish_id=6387193,2020-02-05T11:00:41+00:00,yes,2020-02-14T10:05:52+00:00,yes,Other
6387141,https://bormaktextil.com/controllers/Offtooffice/2020office/off/2020/83939/2020off/login.php,http://www.phishtank.com/phish_detail.php?phish_id=6387141,2020-02-05T10:12:49+00:00,yes,2020-02-23T12:27:11+00:00,yes,Microsoft
6387124,https://feiraodasuacasapropria.com.br/xi/demx/index.php,http://www.phishtank.com/phish_detail.php?phish_id=6387124,2020-02-05T09:53:27+00:00,yes,2020-02-05T14:55:10+00:00,yes,Other
6387065,http://delices.com.ve/wp-content/themes/twentythirteen/images/src/www2.juno.com/,http://www.phishtank.com/phish_detail.php?phish_id=6387065,2020-02-05T08:19:37+00:00,yes,2020-02-09T23:28:48+00:00,yes,Other
6387061,http://delices.com.ve/wp-includes/pomo/hhk.php,http://www.phishtank.com/phish_detail.php?phish_id=6387061,2020-02-05T08:11:51+00:00,yes,2020-02-09T23:28:26+00:00,yes,Other
6387026,http://comercialdistak.com.br/errors/group/frebox158418/freemobs/,http://www.phishtank.com/phish_detail.php?phish_id=6387026,2020-02-05T06:50:58+00:00,yes,2020-02-09T15:02:33+00:00,yes,Other
6386882,http://ccx66.com/,http://www.phishtank.com/phish_detail.php?phish_id=6386882,2020-02-05T02:09:11+00:00,yes,2020-02-14T10:03:46+00:00,yes,Other
6386853,https://pibebes.com/auth/10426cb45193eb074944ad7d862a7a7a/aol/index.php,http://www.phishtank.com/phish_detail.php?phish_id=6386853,2020-02-05T02:07:24+00:00,yes,2020-02-28T16:35:24+00:00,yes,Other
6386829,http://cheaproomsvalencia.com/Paypal/Support/ID-NUMB475/myaccount/signin/?country.x=US&amp;locale.x=en_US,http://www.phishtank.com/phish_detail.php?phish_id=6386829,2020-02-05T02:05:57+00:00,yes,2020-02-10T13:13:43+00:00,yes,Other
6386828,http://mail.beloinox.pl/verify.php,http://www.phishtank.com/phish_detail.php?phish_id=6386828,2020-02-05T02:05:51+00:00,yes,2020-02-14T10:03:46+00:00,yes,Other
6386824,https://pemblokiran85.webnode.com/,http://www.phishtank.com/phish_detail.php?phish_id=6386824,2020-02-05T02:05:36+00:00,yes,2020-02-05T20:06:11+00:00,yes,Facebook
6386818,https://tolingo-eg.com/.well-known/Login/V4/myaccount/websc_success/,http://www.phishtank.com/phish_detail.php?phish_id=6386818,2020-02-05T02:04:59+00:00,yes,2020-02-05T20:10:25+00:00,yes,Other
6386811,http://yorkshire.es/aa/,http://www.phishtank.com/phish_detail.php?phish_id=6386811,2020-02-05T02:04:38+00:00,yes,2020-02-26T21:00:06+00:00,yes,Other
6386810,http://yorkshire.es/aa,http://www.phishtank.com/phish_detail.php?phish_id=6386810,2020-02-05T02:04:37+00:00,yes,2020-02-18T04:04:53+00:00,yes,Other
6386807,http://sdsd.carlowc.com/adobe,http://www.phishtank.com/phish_detail.php?phish_id=6386807,2020-02-05T02:04:29+00:00,yes,2020-02-19T14:21:52+00:00,yes,Other
6386792,http://srodkidlagastronomii.pl/s/Stripe/verification/M2BCN60M45607284N8AE/,http://www.phishtank.com/phish_detail.php?phish_id=6386792,2020-02-05T02:03:30+00:00,yes,2020-02-05T20:14:48+00:00,yes,Other
6386791,http://srodkidlagastronomii.pl/s/Stripe/verification/M2BCN60M45607284N8AE,http://www.phishtank.com/phish_detail.php?phish_id=6386791,2020-02-05T02:03:29+00:00,yes,2020-02-05T20:14:40+00:00,yes,Other
6386767,https://u.nu/p7dfx,http://www.phishtank.com/phish_detail.php?phish_id=6386767,2020-02-05T02:01:47+00:00,yes,2020-02-13T10:10:38+00:00,yes,Other
6386721,http://autorizador5.com.br/landpage/img/icons/verifie/paypal.fr/ca7b2b3c52a7510f904ed8bfc090965f/,http://www.phishtank.com/phish_detail.php?phish_id=6386721,2020-02-05T01:00:49+00:00,yes,2020-02-18T09:51:09+00:00,yes,Other
6386717,http://securecuserver.co.uk/~sixtowns/webapp/login.php,http://www.phishtank.com/phish_detail.php?phish_id=6386717,2020-02-05T01:00:33+00:00,yes,2020-02-06T07:35:31+00:00,yes,Other
6386577,https://tek.link/BK18XY,http://www.phishtank.com/phish_detail.php?phish_id=6386577,2020-02-04T22:07:12+00:00,yes,2020-02-23T12:28:08+00:00,yes,Other
6386570,https://sixpointpartners-my.sharepoint.com/personal/alorusso_sixpointpartners_com/_layouts/15/guestaccess.aspx?guestaccesstoken=HXFp2bMr0ktabr59lyXka8Q+HfCrmCXGcFPOPjkxljo=&amp;docid=1_149595c6d19844cadb9e684de0672e5e4&amp;wdFormId={E23EB318-3DEE-48AC-ACB4-80FBE19C93A1},http://www.phishtank.com/phish_detail.php?phish_id=6386570,2020-02-04T22:00:28+00:00,yes,2020-02-09T23:25:37+00:00,yes,Other
6386502,http://www.eniace.santander.com.mx.servici0segur0.sitio-seg.com,http://www.phishtank.com/phish_detail.php?phish_id=6386502,2020-02-04T21:11:07+00:00,yes,2020-02-12T16:44:44+00:00,yes,Other
6386446,https://790923793271958-dot-st-3fk-lr5.appspot.com/flgeraged/?email=email@mail.com,http://www.phishtank.com/phish_detail.php?phish_id=6386446,2020-02-04T20:30:31+00:00,yes,2020-02-06T22:04:30+00:00,yes,Other
6386445,https://737380787472064-dot-he6-el5-lg7.appspot.com/flgeraged/?email=email@mail.com,http://www.phishtank.com/phish_detail.php?phish_id=6386445,2020-02-04T20:30:17+00:00,yes,2020-02-06T22:04:33+00:00,yes,Other
6386442,https://070654830495342-dot-st-3fk-lr5.appspot.com/flgeraged/?email=email@mail.com,http://www.phishtank.com/phish_detail.php?phish_id=6386442,2020-02-04T20:30:02+00:00,yes,2020-02-06T07:38:59+00:00,yes,Other
6386441,https://180501899489449-dot-hj8-dmc-w90.appspot.com/flgeraged/?email=email@mail.com,http://www.phishtank.com/phish_detail.php?phish_id=6386441,2020-02-04T20:29:48+00:00,yes,2020-02-06T22:04:37+00:00,yes,Other
6386440,https://449416916210692-dot-he6-el5-lg7.appspot.com/flgeraged/?email=email@mail.com,http://www.phishtank.com/phish_detail.php?phish_id=6386440,2020-02-04T20:29:31+00:00,yes,2020-02-06T22:04:40+00:00,yes,Other
6386439,https://996995690489318-dot-hj8-dmc-w90.appspot.com/flgeraged/?email=email@mail.com,http://www.phishtank.com/phish_detail.php?phish_id=6386439,2020-02-04T20:29:16+00:00,yes,2020-02-06T22:04:43+00:00,yes,Other
6386438,https://712198687384029-dot-st-3fk-lr5.appspot.com/flgeraged/?email=email@mail.com,http://www.phishtank.com/phish_detail.php?phish_id=6386438,2020-02-04T20:28:59+00:00,yes,2020-02-06T22:04:47+00:00,yes,Other
6386437,https://226789237731725-dot-he6-el5-lg7.appspot.com/flgeraged/?email=email@mail.com,http://www.phishtank.com/phish_detail.php?phish_id=6386437,2020-02-04T20:28:42+00:00,yes,2020-02-06T22:04:50+00:00,yes,Other
6386436,https://514163871528669-dot-hj8-dmc-w90.appspot.com/flgeraged/?email=email@mail.com,http://www.phishtank.com/phish_detail.php?phish_id=6386436,2020-02-04T20:28:26+00:00,yes,2020-02-06T22:04:54+00:00,yes,Other
6386435,https://761875679138177-dot-st-3fk-lr5.appspot.com/flgeraged/?email=email@mail.com,http://www.phishtank.com/phish_detail.php?phish_id=6386435,2020-02-04T20:28:07+00:00,yes,2020-02-06T22:04:57+00:00,yes,Other
6386365,https://forms.office.com/Pages/ResponsePage.aspx?id=bU78ampJJEeWRm5mBE2YjjU5rLuqQzBMpxmzObIGUOtUM05aRFRRR1BMMFhNQlVUMlpHTlFNRlg2MC4u,http://www.phishtank.com/phish_detail.php?phish_id=6386365,2020-02-04T19:52:48+00:00,yes,2020-02-04T23:08:23+00:00,yes,Other
6386286,http://yookhong.com/resume/_layout/js/prettyphoto/light_square/vielen-dank/katalog/toptensend/p_phone.php/vfxtv/kezg/?science=d10wam7h7cpga7b,http://www.phishtank.com/phish_detail.php?phish_id=6386286,2020-02-04T18:20:59+00:00,yes,2020-02-13T15:05:06+00:00,yes,Other
6386285,https://clck.ru/M8TRQ,http://www.phishtank.com/phish_detail.php?phish_id=6386285,2020-02-04T18:20:56+00:00,yes,2020-02-14T06:20:54+00:00,yes,Other
6386220,https://rebrand.ly/PPLIL,http://www.phishtank.com/phish_detail.php?phish_id=6386220,2020-02-04T17:09:04+00:00,yes,2020-02-14T04:19:44+00:00,yes,PayPal
6386175,http://frenfroe.blogspot.com/,http://www.phishtank.com/phish_detail.php?phish_id=6386175,2020-02-04T16:22:55+00:00,yes,2020-02-06T22:14:15+00:00,yes,Other
6386160,http://dreamhouse.in.th/sigin/customer_center/customer-IDPP00C394/myaccount/signin/,http://www.phishtank.com/phish_detail.php?phish_id=6386160,2020-02-04T16:21:59+00:00,yes,2020-02-19T14:34:41+00:00,yes,Other
6386159,http://dreamhouse.in.th/sigin/customer_center/customer-IDPP00C394/myaccount/signin,http://www.phishtank.com/phish_detail.php?phish_id=6386159,2020-02-04T16:21:57+00:00,yes,2020-02-26T12:00:54+00:00,yes,Other
6386158,http://dreamhouse.in.th/sigin/customer_center/customer-IDPP00C394/myaccount/identity/,http://www.phishtank.com/phish_detail.php?phish_id=6386158,2020-02-04T16:21:53+00:00,yes,2020-02-28T02:14:08+00:00,yes,Other
6386139,https://www.appleid.reset-apple.com/?c2NyaXB0c3NqMXNjcmlwdHNzajFzY3JpcHRzc2oxc2NyaXB0c3NqMXNjcmlwdHNzajFzY3JpcHRzc2oxB0c3NqMXNjcmlwdHNzajFzY3JpcHRzc2oxc2NyaXB0c3NqMXNjcmlwdHNzajFzY3JpcHRzc2ox=,http://www.phishtank.com/phish_detail.php?phish_id=6386139,2020-02-04T16:20:37+00:00,yes,2020-02-06T06:39:50+00:00,yes,Other
6386137,http://ecopackpackaging.com/com/ceb0595112db2513b9325a85761b7310/index.php,http://www.phishtank.com/phish_detail.php?phish_id=6386137,2020-02-04T16:20:28+00:00,yes,2020-02-23T15:25:25+00:00,yes,Other
6386133,https://www.appleid.reset-apple.com/?Auth=23d9=,http://www.phishtank.com/phish_detail.php?phish_id=6386133,2020-02-04T16:20:13+00:00,yes,2020-02-06T06:39:35+00:00,yes,Other
6386121,"https://livestudentccc-my.sharepoint.com/personal/kburns34_student_ccc_edu/_layouts/15/WopiFrame.aspx?guestaccesstoken=DXgVw0a759xY7m OAj1jebId9cp8Pz14gqNRaxyOatI=&amp;docid=1_164716c7b57304207a2756c32a07d35b8&amp;wdFormId={BB2FC794-936D-4F89-A381-46749C08C6F7}&amp;action=formsubmit",http://www.phishtank.com/phish_detail.php?phish_id=6386121,2020-02-04T16:19:29+00:00,yes,2020-02-05T01:10:48+00:00,yes,Other
6386110,http://mr-beardo.com/wp-admin/-/account_americafirstCU_login/next.php,http://www.phishtank.com/phish_detail.php?phish_id=6386110,2020-02-04T16:18:57+00:00,yes,2020-02-14T03:34:41+00:00,yes,Other
6386108,https://andrealichtenstein.de/Anna/Main.htm,http://www.phishtank.com/phish_detail.php?phish_id=6386108,2020-02-04T16:18:53+00:00,yes,2020-02-28T02:14:08+00:00,yes,Other
6386100,http://hotmailposteingangg.de/,http://www.phishtank.com/phish_detail.php?phish_id=6386100,2020-02-04T16:18:24+00:00,yes,2020-02-28T02:43:09+00:00,yes,Other
6386089,http://youngil.co.kr/board/files/imagemanagers.htm,http://www.phishtank.com/phish_detail.php?phish_id=6386089,2020-02-04T16:17:56+00:00,yes,2020-03-04T16:53:03+00:00,yes,Other
6386075,http://f63sdasa.appspot.com/,http://www.phishtank.com/phish_detail.php?phish_id=6386075,2020-02-04T16:16:55+00:00,yes,2020-02-05T05:18:41+00:00,yes,Other
6386062,https://bizcloudz.net/sa/login.php?cmd=login_submit&amp;id=ffb22b6758eee7f57057c22df8d05fabffb22b6758eee7f57057c22df8d05fab&amp;session=ffb22b6758eee7f57057c22df8d05fabffb22b6758eee7f57057c22df8d05fab,http://www.phishtank.com/phish_detail.php?phish_id=6386062,2020-02-04T16:16:06+00:00,yes,2020-02-05T05:17:07+00:00,yes,Other
6386060,http://celestialclean.com/khgke/execel/index.php,http://www.phishtank.com/phish_detail.php?phish_id=6386060,2020-02-04T16:15:58+00:00,yes,2020-02-05T05:24:07+00:00,yes,Other
6386057,https://bizcloudz.net/sa/login.php?cmd=login_submit&amp;id=f41a81dc8d40da7c097889fa6cb9dd0bf41a81dc8d40da7c097889fa6cb9dd0b&amp;session=f41a81dc8d40da7c097889fa6cb9dd0bf41a81dc8d40da7c097889fa6cb9dd0b,http://www.phishtank.com/phish_detail.php?phish_id=6386057,2020-02-04T16:15:44+00:00,yes,2020-02-05T05:23:54+00:00,yes,Other
6386056,http://halestelevision.co.uk/components/com_contact/cz/fdcb4ffdcbcf44108cf27775347d9d19,http://www.phishtank.com/phish_detail.php?phish_id=6386056,2020-02-04T16:15:34+00:00,yes,2020-02-11T14:29:42+00:00,yes,Other
6386050,http://halestelevision.co.uk/components/com_contact/cz/b11112088f3e98d5463827d9f68a56a5,http://www.phishtank.com/phish_detail.php?phish_id=6386050,2020-02-04T16:15:08+00:00,yes,2020-02-14T03:28:17+00:00,yes,Other
6386027,http://pd-iskra-lj.si/signin/customer_center/customer-IDPP00C544/myaccount/success/?cmd=_session=&amp;6c42e9032cf9a52b109679ea9c3ed7bd&amp;dispatch=18dad6c4a3c6232e8e0c7caeebef19d55616b238,http://www.phishtank.com/phish_detail.php?phish_id=6386027,2020-02-04T16:13:51+00:00,yes,2020-02-05T09:37:05+00:00,yes,Other
6386021,http://dsastars.org/main/wp-content/plugins/shell/madeinchina_clone,http://www.phishtank.com/phish_detail.php?phish_id=6386021,2020-02-04T16:13:34+00:00,yes,2020-02-05T09:36:55+00:00,yes,Other
6386022,http://dsastars.org/main/wp-content/plugins/shell/madeinchina_clone/,http://www.phishtank.com/phish_detail.php?phish_id=6386022,2020-02-04T16:13:34+00:00,yes,2020-02-05T09:36:50+00:00,yes,Other
6386015,http://pd-iskra-lj.si/signin/customer_center/customer-IDPP00C544/myaccount/identity/,http://www.phishtank.com/phish_detail.php?phish_id=6386015,2020-02-04T16:13:10+00:00,yes,2020-02-05T09:36:12+00:00,yes,Other
6386014,http://pd-iskra-lj.si/signin/customer_center/customer-IDPP00C544/myaccount/identity,http://www.phishtank.com/phish_detail.php?phish_id=6386014,2020-02-04T16:13:09+00:00,yes,2020-02-05T05:27:11+00:00,yes,Other
6386010,http://extrategika.com/wp-includes/rest-api/fields/web,http://www.phishtank.com/phish_detail.php?phish_id=6386010,2020-02-04T16:12:55+00:00,yes,2020-02-05T05:27:00+00:00,yes,Other
6386011,http://extrategika.com/wp-includes/rest-api/fields/web/,http://www.phishtank.com/phish_detail.php?phish_id=6386011,2020-02-04T16:12:55+00:00,yes,2020-02-05T05:26:55+00:00,yes,Other
6386009,http://ccsv9psos.appspot.com/,http://www.phishtank.com/phish_detail.php?phish_id=6386009,2020-02-04T16:12:51+00:00,yes,2020-02-05T05:26:51+00:00,yes,Other
6386008,http://kyopremium.ro/adbe/penm.php,http://www.phishtank.com/phish_detail.php?phish_id=6386008,2020-02-04T16:12:46+00:00,yes,2020-02-05T05:26:45+00:00,yes,Other
6385984,http://mail.beloinox.pl/,http://www.phishtank.com/phish_detail.php?phish_id=6385984,2020-02-04T16:11:01+00:00,yes,2020-02-21T15:18:59+00:00,yes,Other
6385963,http://mesquecamping.es/modules/new_one_drive2/index.html,http://www.phishtank.com/phish_detail.php?phish_id=6385963,2020-02-04T16:10:00+00:00,yes,2020-02-04T22:57:02+00:00,yes,Other
6385958,http://895837842793099-dot-jfh-dgb-keg.appspot.com/,http://www.phishtank.com/phish_detail.php?phish_id=6385958,2020-02-04T16:09:45+00:00,yes,2020-02-06T22:14:34+00:00,yes,Other
6385959,https://895837842793099-dot-jfh-dgb-keg.appspot.com/,http://www.phishtank.com/phish_detail.php?phish_id=6385959,2020-02-04T16:09:45+00:00,yes,2020-02-06T22:14:37+00:00,yes,Other
6385952,http://locaibtcoins.net/,http://www.phishtank.com/phish_detail.php?phish_id=6385952,2020-02-04T16:09:23+00:00,yes,2020-02-28T02:27:44+00:00,yes,Other
6385949,http://cheaproomsvalencia.com/Paypal/Support/ID-NUMB475/myaccount/signin/?country.x=US&locale.x=en_US,http://www.phishtank.com/phish_detail.php?phish_id=6385949,2020-02-04T16:09:16+00:00,yes,2020-02-13T10:37:11+00:00,yes,Other
6385939,http://mumbaishoulder.com/wp-content/themes/twentyseventeen/ll/myaccount/uploads/,http://www.phishtank.com/phish_detail.php?phish_id=6385939,2020-02-04T16:08:51+00:00,yes,2020-02-07T06:28:26+00:00,yes,Other
6385938,http://mumbaishoulder.com/wp-content/themes/twentyseventeen/ll/myaccount/uploads,http://www.phishtank.com/phish_detail.php?phish_id=6385938,2020-02-04T16:08:50+00:00,yes,2020-02-13T13:48:58+00:00,yes,Other
6385937,http://app66560000.blogspot.com/,http://www.phishtank.com/phish_detail.php?phish_id=6385937,2020-02-04T16:08:46+00:00,yes,2020-02-05T05:31:01+00:00,yes,Other
6385931,http://competent-borg-190248.netlify.com/,http://www.phishtank.com/phish_detail.php?phish_id=6385931,2020-02-04T16:08:31+00:00,yes,2020-02-05T05:30:52+00:00,yes,Other
6385924,https://www.acercandoelcine.cl/Exch365/7/index.php?m=mamatheny@nexeosolutions.com,http://www.phishtank.com/phish_detail.php?phish_id=6385924,2020-02-04T16:08:13+00:00,yes,2020-02-05T05:30:47+00:00,yes,Other
6385905,http://app44666604777.blogspot.com/,http://www.phishtank.com/phish_detail.php?phish_id=6385905,2020-02-04T16:07:09+00:00,yes,2020-02-05T05:34:24+00:00,yes,Other
6385890,http://mumbaishoulder.com/wp-content/themes/twentyseventeen/ll/myaccount/access2.html,http://www.phishtank.com/phish_detail.php?phish_id=6385890,2020-02-04T16:06:21+00:00,yes,2020-02-13T10:57:19+00:00,yes,Other
6385877,http://www.misrecetasnaturales.com/mas/wp-content/plugins/category-posts/js/frontend/zz/CountinAutoPage/,http://www.phishtank.com/phish_detail.php?phish_id=6385877,2020-02-04T16:05:33+00:00,yes,2020-02-19T14:23:03+00:00,yes,Other
6385866,http://www.cheaproomsvalencia.com/Paypal/Support/ID-NUMB294/myaccount/signin,http://www.phishtank.com/phish_detail.php?phish_id=6385866,2020-02-04T16:04:51+00:00,yes,2020-02-07T06:29:30+00:00,yes,Other
6385861,https://mumbaishoulder.com/wp-content/themes/twentyseventeen/ll/myaccount,http://www.phishtank.com/phish_detail.php?phish_id=6385861,2020-02-04T16:04:29+00:00,yes,2020-02-28T02:27:06+00:00,yes,Other
6385859,https://free-mobilefacturation-com.umbler.net/c07ce17863b2c7cdef0cd48976eef1c9,http://www.phishtank.com/phish_detail.php?phish_id=6385859,2020-02-04T16:04:21+00:00,yes,2020-03-05T15:15:25+00:00,yes,Other
6385858,https://free-mobilefacturation-com.umbler.net/7b6f7939b51597077dafb11be6fab682,http://www.phishtank.com/phish_detail.php?phish_id=6385858,2020-02-04T16:04:17+00:00,yes,2020-02-26T23:14:23+00:00,yes,Other
6385789,https://forms.office.com/Pages/ResponsePage.aspx?id=DQSIkWdsW0yxEjajBLZtrQAAAAAAAAAAAAYAAAwk7SNUN0QyNEUwR0NYNTg0R1NWQ05CN08wWEFERy4u,http://www.phishtank.com/phish_detail.php?phish_id=6385789,2020-02-04T15:55:06+00:00,yes,2020-02-07T20:15:52+00:00,yes,Other
6385765,https://370293193971031-dot-he6-el5-lg7.appspot.com/flgeraged/?email=,http://www.phishtank.com/phish_detail.php?phish_id=6385765,2020-02-04T15:41:42+00:00,yes,2020-02-05T22:13:47+00:00,yes,Other
6385753,https://bancomercantil-org.haxsecurity.org,http://www.phishtank.com/phish_detail.php?phish_id=6385753,2020-02-04T15:38:04+00:00,yes,2020-02-26T20:46:31+00:00,yes,Other
6385748,http://www.bancomercantil-org.haxsecurity.org,http://www.phishtank.com/phish_detail.php?phish_id=6385748,2020-02-04T15:36:52+00:00,yes,2020-02-18T09:52:11+00:00,yes,Other
6385714,https://forms.gle/cs4GorqpzDy9JXUu9,http://www.phishtank.com/phish_detail.php?phish_id=6385714,2020-02-04T15:06:37+00:00,yes,2020-02-06T07:17:23+00:00,yes,Other
6385703,https://docs.google.com/forms/d/e/1FAIpQLSd_uFmuC1h1K59CsQK4tq_qfsX-K1r2tsR075OQvGStE4cWyQ/viewform?usp=send_form,http://www.phishtank.com/phish_detail.php?phish_id=6385703,2020-02-04T15:06:08+00:00,yes,2020-02-06T22:17:31+00:00,yes,Other
6385702,https://forms.gle/SXktSwzEWonS233p9,http://www.phishtank.com/phish_detail.php?phish_id=6385702,2020-02-04T15:06:07+00:00,yes,2020-02-06T07:17:27+00:00,yes,Other
6385627,http://nakagawamoveis.com.br/fonts/linea/Compte/paypal.fr/058d689e2888594865b13d51b01507b2/Confirm.php,http://www.phishtank.com/phish_detail.php?phish_id=6385627,2020-02-04T14:07:36+00:00,yes,2020-02-14T03:25:04+00:00,yes,Other
6385615,https://mumbaishoulder.com/wp-content/themes/twentyseventeen/ll/myaccount/access2.html,http://www.phishtank.com/phish_detail.php?phish_id=6385615,2020-02-04T14:06:44+00:00,yes,2020-02-23T14:18:13+00:00,yes,Other
6385587,http://mumbaishoulder.com/wp-content/themes/twentyseventeen/ll/myaccount/uploads/index.php,http://www.phishtank.com/phish_detail.php?phish_id=6385587,2020-02-04T14:04:55+00:00,yes,2020-02-14T03:21:50+00:00,yes,Other
6385586,http://mumbaishoulder.com/wp-content/themes/twentyseventeen/ll/myaccount/vbv.html,http://www.phishtank.com/phish_detail.php?phish_id=6385586,2020-02-04T14:04:51+00:00,yes,2020-02-14T03:21:50+00:00,yes,Other
6385585,http://mumbaishoulder.com/wp-content/themes/twentyseventeen/ll/myaccount/access.html,http://www.phishtank.com/phish_detail.php?phish_id=6385585,2020-02-04T14:04:47+00:00,yes,2020-02-14T03:21:50+00:00,yes,Other
6385578,https://fakemasonry.com/Hv,http://www.phishtank.com/phish_detail.php?phish_id=6385578,2020-02-04T14:04:25+00:00,yes,2020-02-13T11:02:40+00:00,yes,Other
6385557,http://www.cheaproomsvalencia.com/Paypal/Support/ID-NUMB294/myaccount/signin/,http://www.phishtank.com/phish_detail.php?phish_id=6385557,2020-02-04T14:03:10+00:00,yes,2020-02-07T19:15:35+00:00,yes,Other
6385549,https://free-mobilefacturation-com.umbler.net/7b6f7939b51597077dafb11be6fab682/,http://www.phishtank.com/phish_detail.php?phish_id=6385549,2020-02-04T14:02:43+00:00,yes,2020-02-07T12:42:26+00:00,yes,Other
6385517,https://free-mobilefacturation-com.umbler.net/f1cd6a702a22cfda1a6466d5afc8720e/,http://www.phishtank.com/phish_detail.php?phish_id=6385517,2020-02-04T14:01:28+00:00,yes,2020-02-27T15:43:24+00:00,yes,Other
